Simplified,Pinyin,Level
酸甜苦辣,suān-tián-kǔ-là,5
随后,suíhòu,5
随意,suíyì,5
随着,suízhe,5
岁月,suìyuè,5
碎,suì,5
损害,sǔnhài,5
损失,sǔnshī,5
所在,suǒzài,5
锁,suǒ,5
台风,táifēng,5
抬,tái,5
抬头,táitóu,5
太空,tàikōng,5
弹,tán,5
逃,táo,5
逃跑,táopǎo,5
逃走,táozǒu,5
桃,táo,5
桃花,táohuā,5
桃树,táoshù,5
讨厌,tǎoyàn,5
特定,tèdìng,5
特性,tèxìng,5
特有,tèyǒu,5
提倡,tíchàng,5
提起,tíqǐ,5
提示,tíshì,5
题材,tícái,5
体积,tǐjī,5
体力,tǐlì,5
天才,tiāncái,5
天然气,tiānránqì,5
天文,tiānwén,5
调节,tiáojié,5
调解,tiáojiě,5
厅,tīng,5
停留,tíngliú,5
通用,tōngyòng,5
偷,tōu,5
偷偷,tōutōu,5
突破,tūpò,5
土豆,tǔdòu,5
吐,tǔ,5
吐,tù,5
兔,tù,5
团长,tuánzhǎng,5
推行,tuīxíng,5
脱离,tuōlí,5
外界,wàijiè,5
完了,wánle,5
微博,wēibó,5
为难,wéinán,5
为期,wéiqī,5
为止,wéizhǐ,5
为主,wéizhǔ,5
违法,wéifǎ,5
违反,wéifǎn,5
违规,wéiguī,5
围绕,wéirào,5
唯一,wéiyī,5
委托,wěituō,5
卫星,wèixīng,5
胃,wèi,5
慰问,wèiwèn,5
温和,wēnhé,5
文艺,wényì,5
卧室,wòshì,5
握,wò,5
污染,wūrǎn,5
污水,wūshuǐ,5
屋,wū,5
无奈,wúnài,5
无疑,wúyí,5
舞,wǔ,5
物价,wùjià,5
物业,wùyè,5
物质,wùzhì,5
误解,wùjiě,5
西红柿,xīhóngshì,5
西装,xīzhuāng,5
喜剧,xǐjù,5
戏,xì,5
戏剧,xìjù,5
吓,xià,5
先后,xiānhòu,5
先前,xiānqián,5
鲜艳,xiānyàn,5
闲,xián,5
显,xiǎn,5
现有,xiànyǒu,5
现状,xiànzhuàng,5
线索,xiànsuǒ,5
献,xiàn,5
乡,xiāng,5
乡村,xiāngcūn,5
相等,xiāngděng,5
相应,xiāngyìng,5
香肠,xiāngcháng,5
详细,xiángxì,5
享受,xiǎngshòu,5
向导,xiàngdǎo,5
向前,xiàng qián,5
向上,xiàngshàng,5
相声,xiàngsheng,5
象征,xiàngzhēng,5
消除,xiāochú,5
消毒,xiāodú,5
消防,xiāofáng,5
消费者,xiāofèizhě,5
消极,xiāojí,5
小偷儿,xiǎotōur,5
歇,xiē,5
协议,xiéyì,5
协议书,xiéyìshū,5
斜,xié,5
心态,xīntài,5
心疼,xīnténg,5
辛苦,xīnkǔ,5
欣赏,xīnshǎng,5
信念,xìnniàn,5
信箱,xìnxiāng,5
行驶,xíngshǐ,5
形态,xíngtài,5
性能,xìngnéng,5
雄伟,xióngwěi,5
熊,xióng,5
休闲,xiūxián,5
修复,xiūfù,5
修建,xiūjiàn,5
修养,xiūyǎng,5
虚心,xūxīn,5
许可,xǔkě,5
选修,xuǎnxiū,5
学科,xuékē,5
学位,xuéwèi,5
学者,xuézhě,5
寻求,xúnqiú,5
询问,xúnwèn,5
押金,yājīn,5
鸭子,yāzi,5
亚军,yàjūn,5
延伸,yánshēn,5
严厉,yánlì,5
严肃,yánsù,5
言语,yányǔ,5
研究所,yánjiūsuǒ,5
眼光,yǎnguāng,5
邀请,yāoqǐng,5
摇头,yáotóu,5
咬,yǎo,5
也好,yěhǎo,5
业务,yèwù,5
夜间,yèjiān,5
一流,yīliú,5
依法,yīfǎ,5
依旧,yījiù,5
依据,yījù,5
依照,yīzhào,5
一辈子,yībèizi,5
一带,yīdài,5
一旦,yīdàn,5
一句话,yī jù huà,5
一路,yīlù,5
一下儿,yīxiàr,5
一下子,yīxiàzi,5
一向,yīxiàng,5
乙,yǐ,5
以便,yǐbiàn,5
以往,yǐwǎng,5
一口气,yīkǒuqì,5
一身,yīshēn,5
意识,yìshí,5
意味着,yìwèizhe,5
意志,yìzhì,5
因而,yīn'ér,5
饮料,yǐnliào,5
饮食,yǐnshí,5
印刷,yìnshuā,5
应,yìng,5
硬,yìng,5
硬件,yìngjiàn,5
拥抱,yōngbào,5
拥有,yōngyǒu,5
用不着,yòngbuzháo,5
用户,yònghù,5
用来,yònglái,5
用于,yòngyú,5
优惠,yōuhuì,5
优先,yōuxiān,5
幽默,yōumò,5
尤其,yóuqí,5
由此,yóu cǐ,5
犹豫,yóuyù,5
游泳池,yóuyǒngchí,5
友谊,yǒuyì,5
有毒,yǒu dú,5
有害,yǒu hài,5
有力,yǒulì,5
有利于,yǒulì yú,5
有着,yǒuzhe,5
羽毛球,yǔmáoqiú,5
羽绒服,yǔróngfú,5
雨水,yǔshuǐ,5
预备,yùbèi,5
预期,yùqī,5
元旦,Yuándàn,5
园林,yuánlín,5
原理,yuánlǐ,5
原始,yuánshǐ,5
原先,yuánxiān,5
原有,yuányǒu,5
远处,yuǎnchù,5
怨,yuàn,5
愿,yuàn,5
约束,yuēshù,5
月饼,yuèbing,5
月球,yuèqiú,5
阅览室,yuèlǎnshì,5
运,yùn,5
运行,yùnxíng,5
灾,zāi,5
灾害,zāihài,5
灾难,zāinàn,5
灾区,zāiqū,5
再次,zàicì,5
再也,zài yě,5
在场,zàichǎng,5
在内,zàinèi,5
暂时,zànshí,5
暂停,zàntíng,5
糟,zāo,5
糟糕,zāogāo,5
早期,zǎoqī,5
增,zēng,5
增产,zēngchǎn,5
增大,zēngdà,5
增多,zēngduō,5
增强,zēngqiáng,5
赠,zèng,5
赠送,zèngsòng,5
摘,zhāi,5
展览,zhǎnlǎn,5
展示,zhǎnshì,5
展现,zhǎnxiàn,5
占领,zhànlǐng,5
占有,zhànyǒu,5
涨,zhǎng,5
涨价,zhǎngjià,5
掌握,zhǎngwò,5
招生,zhāoshēng,5
招手,zhāoshǒu,5
珍贵,zhēnguì,5
珍惜,zhēnxī,5
珍珠,zhēnzhū,5
真诚,zhēnchéng,5
真理,zhēnlǐ,5
真相,zhēnxiàng,5
诊断,zhěnduàn,5
振动,zhèndòng,5
震惊,zhènjīng,5
争议,zhēngyì,5
正版,zhèngbǎn,5
正规,zhèngguī,5
正如,zhèngrú,5
正义,zhèngyì,5
证实,zhèngshí,5
证书,zhèngshū,5
挣,zhèng,5
挣钱,zhèngqián,5
之内,zhīnèi,5
之外,zhīwài,5
之下,zhīxià,5
之中,zhīzhōng,5
支出,zhīchū,5
支配,zhīpèi,5
执行,zhíxíng,5
直线,zhíxiàn,5
值班,zhíbān,5
职能,zhínéng,5
职位,zhíwèi,5
职务,zhíwù,5
只不过,zhǐbùguò,5
只见,zhǐ jiàn,5
指标,zhǐbiāo,5
指甲,zhǐjia,5
指示,zhǐshì,5
指责,zhǐzé,5
至,zhì,5
制成,zhìchéng,5
制约,zhìyuē,5
治安,zhì'ān,5
治理,zhìlǐ,5
中断,zhōngduàn,5
中秋节,Zhōngqiū Jié,5
中央,zhōngyāng,5
中药,zhōngyào,5
终点,zhōngdiǎn,5
终身,zhōngshēn,5
终止,zhōngzhǐ,5
中毒,zhòngdú,5
众多,zhòngduō,5
周期,zhōuqī,5
竹子,zhúzi,5
主办,zhǔbàn,5
主导,zhǔdǎo,5
主观,zhǔguān,5
主管,zhǔguǎn,5
主体,zhǔtǐ,5
助理,zhùlǐ,5
助手,zhùshǒu,5
注册,zhùcè,5
注射,zhùshè,5
注视,zhùshì,5
注重,zhùzhòng,5
祝贺,zhùhè,5
专辑,zhuānjí,5
专利,zhuānlì,5
转化,zhuǎnhuà,5
转换,zhuǎnhuàn,5
转让,zhuǎnràng,5
转向,zhuǎnxiàng,5
装饰,zhuāngshì,5
撞,zhuàng,5
资本,zīběn,5
资产,zīchǎn,5
资助,zīzhù,5
子弹,zǐdàn,5
仔细,zǐxì,5
紫,zǐ,5
自豪,zìháo,5
自杀,zìshā,5
自愿,zìyuàn,5
总裁,zǒngcái,5
总数,zǒngshù,5
总算,zǒngsuàn,5
总体,zǒngtǐ,5
阻碍,zǔ'ài,5
组织,zǔzhī,5
醉,zuì,5
尊敬,zūnjìng,5
尊重,zūnzhòng,5
遵守,zūnshǒu,5
挨着,āizhe,6
挨,ái,6
挨打,áidǎ,6
安检,ānjiǎn,6
罢工,bàgōng,6
罢了,bàle,6
白领,báilǐng,6
百分点,bǎifēndiǎn,6
办公,bàngōng,6
办事处,bànshìchù,6
办学,bànxué,6
半决赛,bànjuésài,6
傍晚,bàngwǎn,6
保健,bǎojiàn,6
报刊,bàokān,6
报考,bàokǎo,6
抱歉,bàoqiàn,6
暴风雨,bàofēngyǔ,6
暴力,bàolì,6
暴露,bàolù,6
暴雨,bàoyǔ,6
爆,bào,6
爆发,bàofā,6
爆炸,bàozhà,6
悲惨,bēicǎn,6
背心,bèixīn,6
背着,bèizhe,6
被告,bèigào,6
奔跑,bēnpǎo,6
本,běn,6
本地,běndì,6
本期,běn qī,6
本身,běnshēn,6
本土,běntǔ,6
本质,běnzhì,6
逼,bī,6
笔试,bǐshì,6
必将,bìjiāng,6
必修,bìxiū,6
闭,bì,6
边缘,biānyuán,6
编制,biānzhì,6
编制,biānzhì,6
扁,biǎn,6
变更,biàngēng,6
变换,biànhuàn,6
变形,biànxíng,6
便,biàn,6
便是,biàn shì,6
遍地,biàndì,6
表面上,biǎomiàn shang,6
病房,bìngfáng,6
病情,bìngqíng,6
拨打,bōdǎ,6
波动,bōdòng,6
波浪,bōlàng,6
播,bō,6
不便,bùbiàn,6
不见,bùjiàn,6
不料,bùliào,6
不再,bùzài,6
不至于,bùzhìyú,6
补考,bǔkǎo,6
补课,bǔkè,6
补习,bǔxí,6
补助,bǔzhù,6
捕,bǔ,6
不成,bùchéng,6
不禁,bùjīn,6
不仅仅,bù jǐnjǐn,6
不通,bùtōng,6
不怎么,bùzěnme,6
不怎么样,bùzěnmeyàng,6
不值,bùzhí,6
布满,bùmǎn,6
部队,bùduì,6
采纳,cǎinà,6
踩,cǎi,6
参赛,cānsài,6
参展,cānzhǎn,6
餐,cān,6
残疾,cánjí,6
残疾人,cánjírén,6
残酷,cánkù,6
惨,cǎn,6
仓库,cāngkù,6
藏,cáng,6
操纵,cāozòng,6
厕所,cèsuǒ,6
侧,cè,6
测定,cèdìng,6
策划,cèhuà,6
策略,cèlüè,6
层面,céngmiàn,6
差异,chāyì,6
查出,cháchū,6
查看,chákàn,6
拆迁,chāiqiān,6
产量,chǎnliàng,6
昌盛,chāngshèng,6
长短,chángduǎn,6
长假,chángjià,6
长久,chángjiǔ,6
长跑,chángpǎo,6
长远,chángyuǎn,6
常规,chángguī,6
常年,chángnián,6
厂商,chǎngshāng,6
场地,chǎngdì,6
场馆,chǎngguǎn,6
场景,chǎngjǐng,6
畅通,chàngtōng,6
超,chāo,6
超出,chāochū,6
炒,chǎo,6
炒股,chǎogǔ,6
炒作,chǎozuò,6
车号,chēhào,6
车牌,chēpái,6
车展,chēzhǎn,6
撤离,chèlí,6
撤销,chèxiāo,6
撑,chēng,6
成,chéng,6
成分,chéngfèn,6
成品,chéngpǐn,6
承诺,chéngnuò,6
城区,chéngqū,6
城乡,chéng xiāng,6
城镇,chéngzhèn,6
持有,chíyǒu,6
冲击,chōngjī,6
重建,chóngjiàn,6
重组,chóngzǔ,6
崇拜,chóngbài,6
宠物,chǒngwù,6
冲,chòng,6
出场,chūchǎng,6
出动,chūdòng,6
出访,chūfǎng,6
出路,chūlù,6
出面,chūmiàn,6
出名,chūmíng,6
出入,chūrù,6
出事,chūshì,6
出台,chūtái,6
出行,chūxíng,6
初等,chūděng,6
除,chú,6
厨师,chúshī,6
储存,chǔcún,6
处处,chùchù,6
处长,chùzhǎng,6
传出,chuánchū,6
传媒,chuánméi,6
传输,chuánshū,6
传言,chuányán,6
船员,chuányuán,6
船长,chuánzhǎng,6
船只,chuánzhī,6
串,chuàn,6
窗口,chuāngkǒu,6
创办,chuàngbàn,6
创建,chuàngjiàn,6
创意,chuàngyì,6
此处,cǐ chù,6
此次,cǐ cì,6
此前,cǐqián,6
此事,cǐshì,6
此致,cǐzhì,6
次数,cìshù,6
从不,cóng bù,6
从没,cóng méi,6
醋,cù,6
村庄,cūnzhuāng,6
错过,cuòguò,6
搭,dā,6
搭档,dādàng,6
搭配,dāpèi,6
打动,dǎdòng,6
打断,dǎduàn,6
打发,dǎfa,6
打官司,dǎ guānsi,6
打牌,dǎpái,6
打印机,dǎyìnjī,6
打造,dǎzào,6
大道,dàdào,6
大街,dàjiē,6
大力,dàlì,6
大米,dàmǐ,6
大批,dàpī,6
大赛,dàsài,6
大师,dàshī,6
大使,dàshǐ,6
待会儿,dāihuìr,6
担忧,dānyōu,6
单打,dāndǎ,6
诞生,dànshēng,6
党,dǎng,6
当,dàng,6
当成,dàngchéng,6
当天,dàngtiān,6
当作,dàngzuò,6
档,dàng,6
档案,dàng'àn,6
岛,dǎo,6
到期,dàoqī,6
盗版,dàobǎn,6
道教,Dàojiào,6
道歉,dàoqiàn,6
低头,dītóu,6
低温,dīwēn,6
滴,dī,6
抵达,dǐdá,6
抵抗,dǐkàng,6
地板,dìbǎn,6
地名,dìmíng,6
地下室,dìxiàshì,6
电车,diànchē,6
电动,diàndòng,6
电力,diànlì,6
电器,diànqì,6
吊,diào,6
调研,diàoyán,6
跌,diē,6
定价,dìngjià,6
定时,dìngshí,6
定位,dìngwèi,6
动画,dònghuà,6
斗争,dòuzhēng,6
都市,dūshì,6
毒品,dúpǐn,6
赌,dǔ,6
赌博,dǔbó,6
渡,dù,6
端,duān,6
端午节,Duānwǔ Jié,6
短片,duǎnpiàn,6
队伍,duìwu,6
对抗,duìkàng,6
对外,duìwài,6
蹲,dūn,6
多半,duōbàn,6
多方面,duō fāngmiàn,6
多媒体,duōméitǐ,6
夺,duó,6
夺取,duóqǔ,6
恩人,ēnrén,6
儿科,érkē,6
发病,fābìng,6
发电,fādiàn,6
发放,fāfàng,6
发怒,fānù,6
发起,fāqǐ,6
发言人,fāyánrén,6
发炎,fāyán,6
法庭,fǎtíng,6
法语,Fǎyǔ,6
番,fān,6
番茄,fānqié,6
凡是,fánshì,6
繁殖,fánzhí,6
反抗,fǎnkàng,6
反问,fǎnwèn,6
反响,fǎnxiǎng,6
犯,fàn,6
犯规,fànguī,6
犯罪,fànzuì,6
防范,fángfàn,6
防守,fángshǒu,6
房价,fángjià,6
仿佛,fǎngfú,6
飞船,fēichuán,6
飞行员,fēixíngyuán,6
肺,fèi,6
分工,fēngōng,6
分裂,fēnliè,6
愤怒,fènnù,6
风暴,fēngbào,6
峰会,fēnghuì,6
奉献,fèngxiàn,6
佛,fó,6
佛教,Fójiào,6
服,fú,6
浮,fú,6
父女,fùnǚ,6
父子,fùzǐ,6
负,fù,6
妇女,fùnǚ,6
复苏,fùsū,6
副,fù,6
副,fù,6
富人,fùrén,6
富有,fùyǒu,6
改装,gǎizhuāng,6
干涉,gānshè,6
肝,gān,6
杆,gǎn,6
赶不上,gǎnbushàng,6
赶忙,gǎnmáng,6
赶上,gǎnshàng,6
敢于,gǎnyú,6
感人,gǎnrén,6
刚好,gānghǎo,6
岗位,gǎngwèi,6
港口,gǎngkǒu,6
高层,gāocéng,6
高档,gāodàng,6
高等,gāoděng,6
高峰,gāofēng,6
高考,gāokǎo,6
高科技,gāokējì,6
高手,gāoshǒu,6
稿子,gǎozi,6
歌唱,gēchàng,6
歌词,gēcí,6
歌星,gēxīng,6
革新,géxīn,6
更是,gèng shì,6
工商,gōngshāng,6
公,gōng,6
公安,gōng'ān,6
公鸡,gōngjī,6
公众,gōngzhòng,6
公主,gōngzhǔ,6
攻击,gōngjī,6
供给,gōngjǐ,6
宫,gōng,6
巩固,gǒnggù,6
贡献,gòngxiàn,6
构建,gòujiàn,6
孤独,gūdú,6
孤儿,gū'ér,6
姑姑,gūgu,6
古典,gǔdiǎn,6
股,gǔ,6
股东,gǔdōng,6
股票,gǔpiào,6
故障,gùzhàng,6
顾,gù,6
刮,guā,6
刮,guā,6
拐,guǎi,6
关爱,guān'ài,6
关联,guānlián,6
观光,guānguāng,6
官司,guānsi,6
管道,guǎndào,6
光辉,guānghuī,6
广阔,guǎngkuò,6
轨道,guǐdào,6
跪,guì,6
国产,guóchǎn,6
国歌,guógē,6
国会,guóhuì,6
国旗,guóqí,6
国王,guówáng,6
果酱,guǒjiàng,6
果树,guǒshù,6
过渡,guòdù,6
过后,guòhòu,6
过时,guòshí,6
海报,hǎibào,6
海底,hǎidǐ,6
海军,hǎijūn,6
海浪,hǎilàng,6
海外,hǎiwài,6
海湾,hǎiwān,6
海洋,hǎiyáng,6
好容易,hǎoróngyì,6
好不容易,hǎobùróngyì,6
好似,hǎosì,6
好转,hǎozhuǎn,6
好学,hàoxué,6
合约,héyuē,6
和谐,héxié,6
核心,héxīn,6
黑夜,hēiyè,6
很难说,hěn nánshuō,6
狠,hěn,6
横,héng,6
衡量,héngliáng,6
宏大,hóngdà,6
洪水,hóngshuǐ,6
忽略,hūlüè,6
壶,hú,6
互动,hùdòng,6
户外,hùwài,6
护,hù,6
花费,huāfèi,6
花瓶,huāpíng,6
花生,huāshēng,6
化解,huàjiě,6
幻想,huànxiǎng,6
患者,huànzhě,6
皇帝,huángdì,6
回应,huíyìng,6
毁,huǐ,6
会见,huìjiàn,6
会长,huìzhǎng,6
绘画,huìhuà,6
昏,hūn,6
混,hùn,6
混合,hùnhé,6
混乱,hùnluàn,6
活跃,huóyuè,6
火箭,huǒjiàn,6
机动车,jīdòngchē,6
机关,jīguān,6
机械,jīxiè,6
基督教,Jīdūjiào,6
激情,jīqíng,6
吉利,jílì,6
吉祥,jíxiáng,6
极端,jíduān,6
急救,jíjiù,6
疾病,jíbìng,6
集,jí,6
给予,jǐyǔ,6
加盟,jiāméng,6
家电,jiādiàn,6
家园,jiāyuán,6
嘉宾,jiābīn,6
假日,jiàrì,6
尖,jiān,6
监测,jiāncè,6
监督,jiāndū,6
捡,jiǎn,6
简介,jiǎnjiè,6
剑,jiàn,6
鉴定,jiàndìng,6
箭,jiàn,6
将军,jiāngjūn,6
讲课,jiǎngkè,6
酱,jiàng,6
酱油,jiàngyóu,6
骄傲,jiāo'ào,6
焦点,jiāodiǎn,6
脚印,jiǎoyìn,6
觉,jiào,6
教堂,jiàotáng,6
教育部,jiàoyùbù,6
接收,jiēshōu,6
揭,jiē,6
街头,jiētóu,6
节,jié,6
节假日,jiéjiàrì,6
节能,jiénéng,6
节奏,jiézòu,6
杰出,jiéchū,6
截止,jiézhǐ,6
截至,jiézhì,6
解,jiě,6
解说,jiěshuō,6
界,jiè,6
界,jiè,6
文艺界,wényìjiè,6
借鉴,jièjiàn,6
金额,jīn'é,6
金钱,jīnqián,6
金融,jīnróng,6
尽,jìn,6
进攻,jìngōng,6
近日,jìnrì,6
近视,jìnshì,6
惊人,jīngrén,6
惊喜,jīngxǐ,6
精,jīng,6
精美,jīngměi,6
精品,jīngpǐn,6
井,jǐng,6
景,jǐng,6
景点,jǐngdiǎn,6
净,jìng,6
纠纷,jiūfēn,6
纠正,jiūzhèng,6
酒水,jiǔshuǐ,6
救命,jiùmìng,6
救援,jiùyuán,6
救助,jiùzhù,6
就是说,jiùshìshuō,6
就算,jiùsuàn,6
局,jú,6
剧,jù,6
据,jù,6
捐,juān,6
捐款,juānkuǎn,6
捐赠,juānzèng,6
捐助,juānzhù,6
决策,juécè,6
觉悟,juéwù,6
绝,jué,6
绝大多数,jué dàduōshù,6
军队,jūnduì,6
军舰,jūnjiàn,6
军事,jūnshì,6
开创,kāichuàng,6
开关,kāiguān,6
开设,kāishè,6
开通,kāitōng,6
开头,kāitóu,6
开夜车,kāi yèchē,6
看,kān,6
看管,kānguǎn,6
看得见,kàndejiàn,6
看得起,kàndeqǐ,6
看好,kànhǎo,6
看作,kànzuò,6
康复,kāngfù,6
抗议,kàngyì,6
考场,kǎochǎng,6
考题,kǎotí,6
科研,kēyán,6
客车,kèchē,6
肯,kěn,6
空军,kōngjūn,6
口试,kǒushì,6
扣,kòu,6
酷,kù,6
跨,kuà,6
快车,kuàichē,6
宽阔,kuānkuò,6
矿,kuàng,6
阔,kuò,6
啦,la,6
来往,láiwǎng,6
赖,lài,6
栏目,lánmù,6
蓝领,lánlǐng,6
蓝天,lán tiān,6
懒,lǎn,6
牢,láo,6
老乡,lǎoxiāng,6
冷气,lěngqì,6
冷水,lěngshuǐ,6
礼堂,lǐtáng,6
理,lǐ,6
理财,lǐcái,6
理智,lǐzhì,6
力,lì,6
影响力,yǐngxiǎnglì,6
利,lì,6
联盟,liánméng,6
联赛,liánsài,6
联手,liánshǒu,6
凉鞋,liángxié,6
两侧,liǎngcè,6
两手,liǎngshǒu,6
聊,liáo,6
聊天儿,liáotiānr,6
料,liào,6
料,liào,6
裂,liè,6
灵活,línghuó,6
领取,lǐngqǔ,6
领袖,lǐngxiù,6
另,lìng,6
留言,liúyán,6
流感,liúgǎn,6
楼道,lóudào,6
楼房,lóufáng,6
露,lòu,6
陆军,lùjūn,6
录像,lùxiàng,6
录音机,lùyīnjī,6
路过,lùguò,6
露,lù,6
旅店,lǚdiàn,6
绿化,lǜhuà,6
马车,mǎchē,6
嘛,ma,6
埋,mái,6
馒头,mántou,6
慢车,mànchē,6
盲人,mángrén,6
梅花,méihuā,6
美容,měiróng,6
蒙,mēng,6
蒙,méng,6
猛,měng,6
棉,mián,6
免得,miǎnde,6
面对面,miànduìmiàn,6
面向,miànxiàng,6
妙,miào,6
灭,miè,6
民歌,míngē,6
民工,míngōng,6
民警,mínjǐng,6
民意,mínyì,6
民主,mínzhǔ,6
名额,míng'é,6
名胜,míngshèng,6
名义,míngyì,6
名誉,míngyù,6
明日,míngrì,6
命,mìng,6
膜,mó,6
磨,mó,6
没收,mòshōu,6
墨水,mòshuǐ,6
母,mǔ,6
母鸡,mǔjī,6
母女,mǔnǚ,6
母子,mǔzǐ,6
墓,mù,6
拿走,názǒu,6
奶粉,nǎifěn,6
奶牛,nǎiniú,6
难忘,nánwàng,6
内地,nèidì,6
内外,nèiwài,6
内衣,nèiyī,6
能否,néngfǒu,6
泥,ní,6
扭,niǔ,6
排行榜,páihángbǎng,6
派出,pàichū,6
判,pàn,6
盼望,pànwàng,6
泡,pào,6
炮,pào,6
陪同,péitóng,6
配置,pèizhì,6
皮球,píqiú,6
偏,piān,6
贫困,pínkùn,6
品牌,pǐnpái,6
聘请,pìnqǐng,6
平凡,píngfán,6
平方米,píngfāngmǐ,6
平衡,pínghéng,6
平台,píngtái,6
评,píng,6
评选,píngxuǎn,6
屏幕,píngmù,6
坡,pō,6
扑,pū,6
铺,pū,6
欺负,qīfu,6
奇妙,qímiào,6
企图,qǐtú,6
起点,qǐdiǎn,6
起诉,qǐsù,6
气氛,qìfēn,6
恰当,qiàdàng,6
恰好,qiàhǎo,6
恰恰,qiàqià,6
牵,qiān,6
铅笔,qiānbǐ,6
谦虚,qiānxū,6
前方,qiánfāng,6
前来,qiánlái,6
潜力,qiánlì,6
强盗,qiángdào,6
强化,qiánghuà,6
强势,qiángshì,6
强壮,qiángzhuàng,6
桥梁,qiáoliáng,6
巧妙,qiǎomiào,6
茄子,qiézi,6
切实,qièshí,6
侵犯,qīnfàn,6
亲属,qīnshǔ,6
亲眼,qīnyǎn,6
倾向,qīngxiàng,6
清,qīng,6
清洁,qīngjié,6
清洁工,qīngjiégōng,6
清明节,Qīngmíng Jié,6
清洗,qīngxǐ,6
情绪,qíngxù,6
求职,qiúzhí,6
球拍,qiúpāi,6
球星,qiúxīng,6
球员,qiúyuán,6
区分,qūfēn,6
渠道,qúdào,6
取款,qǔkuǎn,6
取款机,qǔkuǎnjī,6
去掉,qùdiào,6
权,quán,6
权力,quánlì,6
全力,quánlì,6
全新,quánxīn,6
券,quàn,6
缺陷,quēxiàn,6
却是,què shì,6
让座,ràngzuò,6
热点,rèdiǎn,6
热水,rèshuǐ,6
热水器,rèshuǐqì,6
热线,rèxiàn,6
人权,rénquán,6
认同,rèntóng,6
日夜,rìyè,6
日语,Rìyǔ,6
融合,rónghé,6
融入,róngrù,6
如,rú,6
如一,rúyī,6
乳制品,rǔzhìpǐn,6
入,rù,6
入学,rùxué,6
若,ruò,6
塞,sāi,6
赛,sài,6
赛场,sàichǎng,6
三明治,sānmíngzhì,6
丧失,sàngshī,6
山峰,shānfēng,6
山谷,shāngǔ,6
山坡,shānpō,6
伤口,shāngkǒu,6
伤亡,shāngwáng,6
伤员,shāngyuán,6
商城,shāngchéng,6
上当,shàngdàng,6
上帝,Shàngdì,6
上市,shàngshì,6
上台,shàngtái,6
上演,shàngyǎn,6
勺,sháo,6
少儿,shào'ér,6
舌头,shétou,6
设计师,shèjìshī,6
涉及,shèjí,6
深化,shēnhuà,6
深深,shēnshēn,6
审查,shěnchá,6
升级,shēngjí,6
升学,shēngxué,6
升值,shēngzhí,6
生活费,shēnghuófèi,6
省钱,shěngqián,6
圣诞节,Shèngdàn Jié,6
盛行,shèngxíng,6
师父,shīfu,6
师生,shīshēng,6
时而,shí'ér,6
时节,shíjié,6
时期,shíqī,6
时时,shíshí,6
时装,shízhuāng,6
识,shí,6
识字,shízì,6
实践,shíjiàn,6
食欲,shíyù,6
市民,shìmín,6
事后,shìhòu,6
试点,shìdiǎn,6
适当,shìdàng,6
收藏,shōucáng,6
收取,shōuqǔ,6
收养,shōuyǎng,6
手续费,shǒuxùfèi,6
首,shǒu,6
首次,shǒucì,6
首脑,shǒunǎo,6
首席,shǒuxí,6
首相,shǒuxiàng,6
书房,shūfáng,6
薯片,shǔpiàn,6
薯条,shǔtiáo,6
双打,shuāngdǎ,6
爽,shuǎng,6
水泥,shuǐní,6
税,shuì,6
顺,shùn,6
说明书,shuōmíngshū,6
说实话,shuō shíhuà,6
司长,sīzhǎng,6
死亡,sǐwáng,6
四处,sìchù,6
寺,sì,6
送礼,sònglǐ,6
送行,sòngxíng,6
素质,sùzhì,6
算了,suànle,6
算是,suànshì,6
虽,suī,6
岁数,suìshu,6
所,suǒ,6
踏实,tāshi,6
塔,tǎ,6
踏,tà,6
台灯,táidēng,6
太阳能,tàiyángnéng,6
叹气,tànqì,6
探索,tànsuǒ,6
探讨,tàntǎo,6
趟,tàng,6
掏,tāo,6
特,tè,6
特大,tèdà,6
特地,tèdì,6
特快,tèkuài,6
特意,tèyì,6
疼痛,téngtòng,6
踢,tī,6
提交,tíjiāo,6
提升,tíshēng,6
天然,tiānrán,6
天堂,tiāntáng,6
天下,tiānxià,6
添,tiān,6
田,tián,6
田径,tiánjìng,6
跳水,tiàoshuǐ,6
听取,tīngqǔ,6
通报,tōngbào,6
通道,tōngdào,6
通红,tōnghóng,6
通话,tōnghuà,6
通行,tōngxíng,6
通讯,tōngxùn,6
同,tóng,6
同胞,tóngbāo,6
同行,tóngháng,6
同期,tóngqī,6
同一,tóngyī,6
铜牌,tóngpái,6
头疼,tóuténg,6
投票,tóupiào,6
透露,tòulù,6
图书,túshū,6
徒弟,túdì,6
途径,tújìng,6
土,tǔ,6
团队,tuánduì,6
推出,tuīchū,6
退票,tuìpiào,6
吞,tūn,6
托,tuō,6
托,tuō,6
拖,tuō,6
拖鞋,tuōxié,6
挖,wā,6
娃娃,wáwa,6
哇,wa,6
外币,wàibì,6
外部,wàibù,6
外出,wàichū,6
外观,wàiguān,6
外科,wàikē,6
外来,wàilái,6
外头,wàitou,6
外衣,wàiyī,6
外资,wàizī,6
弯曲,wānqū,6
顽皮,wánpí,6
顽强,wánqiáng,6
王后,wánghòu,6
王子,wángzǐ,6
网吧,wǎngbā,6
网页,wǎngyè,6
往后,wǎnghòu,6
往来,wǎnglái,6
往年,wǎngnián,6
望见,wàngjiàn,6
危机,wēijī,6
威胁,wēixié,6
