Simplified,Pinyin,Level
风风雨雨,fēngfēngyǔyǔ,7
风和日丽,fēnghé-rìlì,7
风浪,fēnglàng,7
风力,fēnglì,7
风流,fēngliú,7
风貌,fēngmào,7
风情,fēngqíng,7
风沙,fēngshā,7
风尚,fēngshàng,7
风水,fēngshuǐ,7
风雨,fēngyǔ,7
风云,fēngyún,7
风筝,fēngzheng,7
封顶,fēngdǐng,7
封面,fēngmiàn,7
疯子,fēngzi,7
峰回路转,fēnghuí-lùzhuǎn,7
蜂蜜,fēngmì,7
缝,féng,7
缝合,fénghé,7
凤凰,fènghuáng,7
孵化,fūhuà,7
敷,fū,7
扶持,fúchí,7
服饰,fúshì,7
服务器,fúwùqì,7
服用,fúyòng,7
俘获,fúhuò,7
浮力,fúlì,7
浮现,fúxiàn,7
浮躁,fúzào,7
抚恤,fǔxù,7
抚养费,fǔyǎngfèi,7
斧子,fǔzi,7
俯首,fǔshǒu,7
腐化,fǔhuà,7
付费,fùfèi,7
负面,fùmiàn,7
负有,fùyǒu,7
附,fù,7
附带,fùdài,7
附加,fùjiā,7
赴,fù,7
复查,fùchá,7
复发,fùfā,7
复合,fùhé,7
复原,fùyuán,7
副作用,fùzuòyòng,7
富含,fùhán,7
富豪,fùháo,7
富强,fùqiáng,7
富翁,fùwēng,7
富足,fùzú,7
腹部,fùbù,7
该,gāi,7
改版,gǎibǎn,7
改编,gǎibiān,7
改动,gǎidòng,7
改革开放,gǎigé kāifàng,7
改名,gǎimíng,7
改日,gǎirì,7
改为,gǎiwéi,7
改邪归正,gǎixié-guīzhèng,7
盖子,gàizi,7
概况,gàikuàng,7
概率,gàilǜ,7
概论,gàilùn,7
干戈,gāngē,7
甘心,gānxīn,7
肝脏,gānzàng,7
赶赴,gǎnfù,7
赶往,gǎnwǎng,7
敢情,gǎnqing,7
感,gǎn,7
责任感,zérèngǎn,7
感触,gǎnchù,7
感恩,gǎn'ēn,7
感染力,gǎnrǎnlì,7
感叹,gǎntàn,7
感性,gǎnxìng,7
干部,gànbù,7
干事,gànshi,7
刚毅,gāngyì,7
纲要,gāngyào,7
钢,gāng,7
缸,gāng,7
港,gǎng,7
杠铃,gànglíng,7
高昂,gāo'áng,7
高傲,gāo'ào,7
高低,gāodī,7
高调,gāodiào,7
高额,gāo'é,7
高尔夫球,gāo'ěrfūqiú,7
高峰期,gāofēngqī,7
高贵,gāoguì,7
高空,gāokōng,7
高龄,gāolíng,7
高山,gāoshān,7
高效,gāoxiào,7
高新技术,gāoxīn-jìshù,7
高血压,gāoxuèyā,7
高压,gāoyā,7
高雅,gāoyǎ,7
搞鬼,gǎoguǐ,7
搞笑,gǎoxiào,7
告,gào,7
告示,gàoshi,7
告知,gàozhī,7
告状,gàozhuàng,7
戈壁,gēbì,7
搁浅,gēqiǎn,7
搁置,gēzhì,7
歌剧,gējù,7
歌舞,gēwǔ,7
歌咏,gēyǒng,7
格,gé,7
格格不入,gégé-bùrù,7
个案,gè'àn,7
个头儿,gètóur,7
各奔前程,gèbènqiánchéng,7
各式各样,gèshì-gèyàng,7
根基,gēnjī,7
根治,gēnzhì,7
跟不上,gēn bu shàng,7
跟上,gēnshang,7
更改,gēnggǎi,7
更衣室,gēngyīshì,7
耿直,gěngzhí,7
工地,gōngdì,7
工会,gōnghuì,7
工科,gōngkē,7
工商界,gōngshāngjiè,7
工序,gōngxù,7
工整,gōngzhěng,7
工作量,gōngzuòliàng,7
弓,gōng,7
公车,gōngchē,7
公费,gōngfèi,7
公共场所,gōnggòng chǎngsuǒ,7
公函,gōnghán,7
公积金,gōngjījīn,7
公开信,gōngkāixìn,7
公款,gōngkuǎn,7
公立,gōnglì,7
公墓,gōngmù,7
公仆,gōngpú,7
公顷,gōngqǐng,7
公示,gōngshì,7
公事,gōngshì,7
公益,gōngyì,7
公益性,gōngyìxìng,7
公用,gōngyòng,7
公约,gōngyuē,7
公职,gōngzhí,7
功,gōng,7
功臣,gōngchén,7
功底,gōngdǐ,7
功力,gōnglì,7
功率,gōnglǜ,7
攻,gōng,7
攻读,gōngdú,7
攻关,gōngguān,7
供,gōng,7
供暖,gōngnuǎn,7
供求,gōngqiú,7
宫廷,gōngtíng,7
恭维,gōngwéi,7
拱,gǒng,7
共识,gòngshí,7
共同体,gòngtóngtǐ,7
共性,gòngxìng,7
供奉,gòngfèng,7
勾,gōu,7
勾画,gōuhuà,7
钩,gōu,7
构想,gòuxiǎng,7
购,gòu,7
够呛,gòuqiàng,7
估算,gūsuàn,7
沽名钓誉,gūmíng-diàoyù,7
孤单,gūdān,7
孤零零,gūlínglíng,7
孤陋寡闻,gūlòu-guǎwén,7
古迹,gǔjì,7
古今中外,gǔjīn-zhōngwài,7
古朴,gǔpǔ,7
古人,gǔrén,7
股民,gǔmín,7
股市,gǔshì,7
骨气,gǔqì,7
骨折,gǔzhé,7
故,gù,7
顾不得,gùbu dé,7
顾不上,gùbushàng,7
顾及,gùjí,7
顾全大局,gùquán-dàjú,7
雇,gù,7
雇员,gùyuán,7
雇主,gùzhǔ,7
瓜分,guāfēn,7
瓜子,guāzǐ,7
寡妇,guǎfu,7
挂钩,guàgōu,7
挂念,guàniàn,7
挂失,guàshī,7
乖巧,guāiqiǎo,7
怪物,guàiwu,7
怪异,guàiyì,7
关掉,guāndiào,7
关节,guānjié,7
关税,guānshuì,7
关头,guāntóu,7
观测,guāncè,7
观感,guāngǎn,7
观摩,guānmó,7
观赏,guānshǎng,7
观望,guānwàng,7
官兵,guānbīng,7
官吏,guānlì,7
官僚,guānliáo,7
官僚主义,guānliáo zhǔyì,7
官员,guānyuán,7
棺材,guāncai,7
管家,guǎnjiā,7
管教,guǎnjiào,7
管理费,guǎnlǐfèi,7
管用,guǎnyòng,7
贯穿,guànchuān,7
贯通,guàntōng,7
惯,guàn,7
惯性,guànxìng,7
灌,guàn,7
灌输,guànshū,7
罐头,guàntou,7
光碟,guāngdié,7
光顾,guānggù,7
光环,guānghuán,7
光缆,guānglǎn,7
光明磊落,guāngmíng-lěiluò,7
光泽,guāngzé,7
广义,guǎngyì,7
归结,guījié,7
归来,guīlái,7
归属,guīshǔ,7
归宿,guīsù,7
龟,guī,7
闺女,guīnü,7
瑰宝,guībǎo,7
轨迹,guǐjì,7
贵宾,guìbīn,7
贵重,guìzhòng,7
桂花,guìhuā,7
滚动,gǔndòng,7
棍,gùn,7
棍子,gùnzi,7
国宝,guóbǎo,7
国画,guóhuà,7
国徽,guóhuī,7
国情,guóqíng,7
国土,guótǔ,7
国学,guóxué,7
国有,guóyǒu,7
果园,guǒyuán,7
果真,guǒzhēn,7
裹,guǒ,7
过半,guòbàn,7
过不去,guòbuqù,7
过错,guòcuò,7
过道,guòdào,7
过关,guòguān,7
过节,guòjié,7
过境,guòjìng,7
过日子,guò rìzi,7
过剩,guòshèng,7
过头,guòtóu,7
过往,guòwǎng,7
过意不去,guòyìbùqù,7
过硬,guòyìng,7
过早,guò zǎo,7
海岸,hǎi'àn,7
海盗,hǎidào,7
海量,hǎiliàng,7
海绵,hǎimián,7
海面,hǎimiàn,7
海内外,hǎi nèiwài,7
海滩,hǎitān,7
海峡,hǎixiá,7
海啸,hǎixiào,7
海域,hǎiyù,7
海运,hǎiyùn,7
海藻,hǎizǎo,7
骇人听闻,hàiréntīngwén,7
害虫,hàichóng,7
害臊,hàisào,7
酣畅,hānchàng,7
酣睡,hānshuì,7
含蓄,hánxù,7
函授,hánshòu,7
涵盖,hángài,7
涵义,hányì,7
汗水,hànshuǐ,7
旱,hàn,7
旱灾,hànzāi,7
焊,hàn,7
行家,hángjia,7
行情,hángqíng,7
航海,hánghǎi,7
航天员,hángtiānyuán,7
航运,hángyùn,7
毫不,háo bù,7
毫不犹豫,háo bù yóuyù,7
好比,hǎobǐ,7
好歹,hǎodǎi,7
好感,hǎogǎn,7
好坏,hǎohuài,7
好家伙,hǎojiāhuo,7
好评,hǎopíng,7
好说,hǎoshuō,7
好笑,hǎoxiào,7
好心,hǎoxīn,7
好心人,hǎoxīnrén,7
好意,hǎoyì,7
好在,hǎozài,7
号称,hàochēng,7
好奇心,hàoqíxīn,7
耗,hào,7
耗时,hàoshí,7
浩劫,hàojié,7
呵护,hēhù,7
禾苗,hémiáo,7
合唱,héchàng,7
合乎,héhū,7
合计,héjì,7
合情合理,héqíng-hélǐ,7
合资,hézī,7
合作社,hézuòshè,7
何处,hé chù,7
何苦,hékǔ,7
何时,hé shí,7
和平共处,hépíng gòngchǔ,7
和尚,héshang,7
河流,héliú,7
河畔,hépàn,7
荷花,héhuā,7
核,hé,7
核电站,hédiànzhàn,7
核对,héduì,7
核能,hénéng,7
核实,héshí,7
核桃,hétao,7
核武器,héwǔqì,7
贺电,hèdiàn,7
贺信,hèxìn,7
喝彩,hècǎi,7
赫然,hèrán,7
鹤立鸡群,hèlìjīqún,7
黑白,hēibái,7
黑客,hēikè,7
黑马,hēimǎ,7
黑手,hēishǒu,7
黑心,hēixīn,7
横七竖八,héngqī-shùbā,7
横向,héngxiàng,7
轰,hōng,7
轰炸,hōngzhà,7
哄堂大笑,hōngtáng-dàxiào,7
烘干,hōnggān,7
烘托,hōngtuō,7
弘扬,hóngyáng,7
红灯,hóngdēng,7
红火,hónghuo,7
红扑扑,hóngpūpū,7
红润,hóngrùn,7
红薯,hóngshǔ,7
红眼,hóngyǎn,7
洪亮,hóngliàng,7
后备,hòubèi,7
后备箱,hòubèixiāng,7
后盾,hòudùn,7
后期,hòuqī,7
后人,hòurén,7
后台,hòutái,7
后退,hòutuì,7
后续,hòuxù,7
后遗症,hòuyízhèng,7
后裔,hòuyì,7
后者,hòuzhě,7
厚道,hòudao,7
厚度,hòudù,7
候选人,hòuxuǎnrén,7
呼风唤雨,hūfēng-huànyǔ,7
呼救,hūjiù,7
呼声,hūshēng,7
呼应,hūyìng,7
忽高忽低,hūgāo-hūdī,7
忽悠,hūyou,7
胡闹,húnào,7
胡思乱想,húsī-luànxiǎng,7
糊,hú,7
互补,hùbǔ,7
互访,hùfǎng,7
互信,hùxìn,7
互助,hùzhù,7
护理,hùlǐ,7
花卉,huāhuì,7
花纹,huāwén,7
花样,huāyàng,7
划算,huásuàn,7
哗变,huábiàn,7
哗然,huárán,7
滑冰,huábīng,7
滑稽,huájī,7
滑梯,huátī,7
滑雪,huáxuě,7
化身,huàshēn,7
化纤,huàxiān,7
化险为夷,huàxiǎnwéiyí,7
划时代,huàshídài,7
画册,huàcè,7
画龙点睛,huàlóng-diǎnjīng,7
画展,huàzhǎn,7
话费,huàfèi,7
话语,huàyǔ,7
怀抱,huáibào,7
怀旧,huáijiù,7
怀里,huái li,7
怀着,huáizhe,7
槐树,huáishù,7
坏事,huàishì,7
欢呼,huānhū,7
欢聚,huānjù,7
欢快,huānkuài,7
欢声笑语,huānshēng-xiàoyǔ,7
还款,huán kuǎn,7
环球,huánqiú,7
环绕,huánrào,7
缓,huǎn,7
缓缓,huǎnhuǎn,7
缓慢,huǎnmàn,7
幻觉,huànjué,7
幻影,huànyǐng,7
换成,huànchéng,7
换取,huànqǔ,7
换位,huànwèi,7
换言之,huànyánzhī,7
唤起,huànqǐ,7
患,huàn,7
患病,huànbìng,7
患有,huànyǒu,7
焕发,huànfā,7
荒,huāng,7
荒诞,huāngdàn,7
慌乱,huāngluàn,7
皇宫,huánggōng,7
皇上,huángshang,7
皇室,huángshì,7
谎话,huǎnghuà,7
谎言,huǎngyán,7
晃荡,huàngdang,7
回归,huíguī,7
回扣,huíkòu,7
回馈,huíkuì,7
回落,huíluò,7
回升,huíshēng,7
回首,huíshǒu,7
回味,huíwèi,7
回想,huíxiǎng,7
回忆录,huíyìlù,7
毁坏,huǐhuài,7
汇合,huìhé,7
汇集,huìjí,7
汇聚,huìjù,7
会场,huìchǎng,7
会面,huìmiàn,7
会意,huìyì,7
会诊,huìzhěn,7
绘声绘色,huìshēng-huìsè,7
婚纱,hūnshā,7
魂,hún,7
混凝土,hùnníngtǔ,7
豁,huō,7
豁出去,huōchuqu,7
活期,huóqī,7
活儿,huór,7
火暴,huǒbào,7
火锅,huǒguō,7
火候,huǒhou,7
火花,huǒhuā,7
火炬,huǒjù,7
火辣辣,huǒlàlà,7
火热,huǒrè,7
火山,huǒshān,7
火速,huǒsù,7
伙食,huǒshí,7
或多或少,huòduō-huòshǎo,7
货车,huòchē,7
货物,huòwù,7
货运,huòyùn,7
获胜,huòshèng,7
获悉,huòxī,7
祸害,huòhai,7
霍乱,huòluàn,7
豁达,huòdá,7
几率,jīlǜ,7
机舱,jīcāng,7
肌肤,jīfū,7
积,jī,7
积淀,jīdiàn,7
积蓄,jīxù,7
基本功,jīběngōng,7
基层,jīcéng,7
基于,jīyú,7
基准,jīzhǔn,7
畸形,jīxíng,7
激光,jīguāng,7
激化,jīhuà,7
激活,jīhuó,7
激起,jīqǐ,7
激素,jīsù,7
及,jí,7
及其,jí qí,7
吉普,jípǔ,7
吉他,jítā,7
吉祥物,jíxiángwù,7
极度,jídù,7
极力,jílì,7
极少数,jí shǎoshù,7
极为,jíwéi,7
即,jí,7
即可,jíkě,7
急迫,jípò,7
急性,jíxìng,7
急需,jíxū,7
急于,jíyú,7
急转弯,jízhuǎnwān,7
棘手,jíshǒu,7
集会,jíhuì,7
集结,jíjié,7
集邮,jíyóu,7
集装箱,jízhuāngxiāng,7
集资,jízī,7
挤压,jǐyā,7
脊梁,jǐliáng,7
计,jì,7
计策,jìcè,7
计时,jìshí,7
记号,jìhao,7
记忆犹新,jìyì-yóuxīn,7
纪录片,jìlùpiàn,7
纪念碑,jìniànbēi,7
纪念馆,jìniànguǎn,7
纪念日,jìniànrì,7
纪实,jìshí,7
技艺,jìyì,7
忌,jì,7
忌口,jìkǒu,7
剂,jì,7
继,jì,7
继而,jì'ér,7
继父,jìfù,7
继母,jìmǔ,7
祭,jì,7
祭奠,jìdiàn,7
祭祀,jìsì,7
加紧,jiājǐn,7
加深,jiāshēn,7
加重,jiāzhòng,7
佳节,jiājié,7
家家户户,jiājiāhùhù,7
家教,jiājiào,7
家境,jiājìng,7
家禽,jiāqín,7
家用,jiāyòng,7
家政,jiāzhèng,7
家族,jiāzú,7
嘉年华,jiāniánhuá,7
假定,jiǎdìng,7
假冒,jiǎmào,7
假使,jiǎshǐ,7
价位,jiàwèi,7
价值观,jiàzhíguān,7
驾,jià,7
驾车,jià chē,7
驾驭,jiàyù,7
架势,jiàshi,7
架子,jiàzi,7
嫁妆,jiàzhuang,7
奸诈,jiānzhà,7
歼灭,jiānmiè,7
坚持不懈,jiānchí-bùxiè,7
坚守,jiānshǒu,7
坚信,jiānxìn,7
肩负,jiānfù,7
艰苦奋斗,jiānkǔ-fèndòu,7
艰险,jiānxiǎn,7
艰辛,jiānxīn,7
监察,jiānchá,7
监管,jiānguǎn,7
监护,jiānhù,7
监控,jiānkòng,7
兼,jiān,7
兼顾,jiāngù,7
兼任,jiānrèn,7
兼容,jiānróng,7
检察,jiǎnchá,7
减免,jiǎnmiǎn,7
减弱,jiǎnruò,7
减速,jiǎnsù,7
减压,jiǎnyā,7
简称,jiǎnchēng,7
简短,jiǎnduǎn,7
简洁,jiǎnjié,7
简易,jiǎnyì,7
见钱眼开,jiànqián-yǎnkāi,7
见仁见智,jiànrén-jiànzhì,7
见识,jiànshi,7
见外,jiànwài,7
见效,jiànxiào,7
见证,jiànzhèng,7
间断,jiànduàn,7
间隙,jiànxì,7
建交,jiànjiāo,7
建树,jiànshù,7
建筑师,jiànzhùshī,7
建筑物,jiànzhùwù,7
贱,jiàn,7
健美,jiànměi,7
健壮,jiànzhuàng,7
鉴赏,jiànshǎng,7
姜,jiāng,7
僵,jiāng,7
僵化,jiānghuà,7
僵局,jiāngjú,7
讲解,jiǎngjiě,7
讲述,jiǎngshù,7
讲学,jiǎngxué,7
奖杯,jiǎngbēi,7
奖牌,jiǎngpái,7
奖品,jiǎngpǐn,7
奖项,jiǎngxiàng,7
交锋,jiāofēng,7
交付,jiāofù,7
交集,jiāojí,7
交接,jiāojiē,7
交界,jiāojiè,7
交纳,jiāonà,7
交情,jiāoqing,7
交谈,jiāotán,7
交替,jiāotì,7
交头接耳,jiāotóu-jiē'ěr,7
交响乐,jiāoxiǎngyuè,7
郊外,jiāowài,7
郊游,jiāoyóu,7
娇惯,jiāoguàn,7
胶囊,jiāonáng,7
胶片,jiāopiàn,7
焦,jiāo,7
焦距,jiāojù,7
焦虑,jiāolǜ,7
焦躁,jiāozào,7
礁石,jiāoshí,7
嚼,jiáo,7
绞,jiǎo,7
矫正,jiǎozhèng,7
搅,jiǎo,7
缴,jiǎo,7
缴费,jiǎofèi,7
叫板,jiàobǎn,7
叫好,jiàohǎo,7
轿车,jiàochē,7
较劲,jiàojìn,7
教科书,jiàokēshū,7
教条,jiàotiáo,7
阶级,jiējí,7
阶梯,jiētī,7
结,jiē,7
接班,jiēbān,7
接班人,jiēbānrén,7
接二连三,jiē'èr-liánsān,7
接轨,jiēguǐ,7
接济,jiējì,7
接见,jiējiàn,7
接力,jiēlì,7
接纳,jiēnà,7
接手,jiēshǒu,7
接送,jiēsòng,7
接替,jiētì,7
接听,jiētīng,7
接通,jiētōng,7
揭发,jiēfā,7
揭示,jiēshì,7
揭晓,jiēxiǎo,7
节俭,jiéjiǎn,7
节气,jiéqì,7
节水,jiéshuǐ,7
节衣缩食,jiéyī-suōshí,7
劫,jié,7
劫持,jiéchí,7
洁净,jiéjìng,7
结冰,jiébīng,7
结识,jiéshí,7
结尾,jiéwěi,7
截,jié,7
截然不同,jiérán-bùtóng,7
竭力,jiélì,7
解答,jiědá,7
解读,jiědú,7
解救,jiějiù,7
解脱,jiětuō,7
解围,jiěwéi,7
解析,jiěxī,7
介入,jièrù,7
介意,jièyì,7
介于,jièyú,7
戒烟,jiè yān,7
届时,jièshí,7
界定,jièdìng,7
界线,jièxiàn,7
借条,jiètiáo,7
借用,jièyòng,7
金子,jīnzi,7
金字塔,jīnzìtǎ,7
津贴,jīntiē,7
筋,jīn,7
禁不住,jīnbuzhù,7
仅次于,jǐn cì yú,7
尽,jǐn,7
尽早,jǐnzǎo,7
紧凑,jǐncòu,7
紧接着,jǐn jiēzhe,7
紧缺,jǐnquē,7
紧缩,jǐnsuō,7
锦旗,jǐnqí,7
尽情,jìnqíng,7
尽头,jìntóu,7
进场,jìnchǎng,7
进程,jìnchéng,7
进出,jìnchū,7
进出口,jìn-chūkǒu,7
进度,jìndù,7
进修,jìnxiū,7
近年来,jìnnián lái,7
劲头,jìntóu,7
禁忌,jìnjì,7
禁区,jìnqū,7
经,jīng,7
经度,jīngdù,7
经久不息,jīngjiǔ-bùxī,7
经贸,jīngmào,7
经受,jīngshòu,7
荆棘,jīngjí,7
惊,jīng,7
惊诧,jīngchà,7
惊慌,jīnghuāng,7
惊慌失措,jīnghuāng-shīcuò,7
惊叹,jīngtàn,7
惊天动地,jīngtiān-dòngdì,7
惊险,jīngxiǎn,7
惊心动魄,jīngxīn-dòngpò,7
惊醒,jīngxǐng,7
晶莹,jīngyíng,7
精练,jīngliàn,7
精妙,jīngmiào,7
精明,jīngmíng,7
精疲力竭,jīngpí-lìjié,7
精神病,jīngshénbìng,7
精髓,jīngsuǐ,7
精细,jīngxì,7
精英,jīngyīng,7
颈部,jǐngbù,7
景观,jǐngguān,7
景区,jǐngqū,7
警车,jǐngchē,7
警官,jǐngguān,7
警钟,jǐngzhōng,7
净化,jìnghuà,7
竞技,jìngjì,7
竞相,jìngxiāng,7
竟,jìng,7
竟敢,jìnggǎn,7
敬,jìng,7
敬爱,jìng'ài,7
敬而远之,jìng'éryuǎnzhī,7
敬酒,jìngjiǔ,7
敬佩,jìngpèi,7
敬请,jìngqǐng,7
敬意,jìngyì,7
敬重,jìngzhòng,7
静止,jìngzhǐ,7
境地,jìngdì,7
境内,jìngnèi,7
境外,jìngwài,7
境遇,jìngyù,7
窘迫,jiǒngpò,7
纠缠,jiūchán,7
揪,jiū,7
久违,jiǔwéi,7
久仰,jiǔyǎng,7
酒楼,jiǔlóu,7
救治,jiùzhì,7
就餐,jiùcān,7
就地,jiùdì,7
就读,jiùdú,7
就任,jiùrèn,7
就医,jiùyī,7
就诊,jiùzhěn,7
就座,jiùzuò,7
居高临下,jūgāo-línxià,7
居民楼,jūmínlóu,7
菊花,júhuā,7
橘子,júzi,7
举报,jǔbào,7
举措,jǔcuò,7
举例,jǔlì,7
举世闻名,jǔshì-wénmíng,7
举世无双,jǔshì-wúshuāng,7
举一反三,jǔyī-fǎnsān,7
举止,jǔzhǐ,7
举重,jǔzhòng,7
巨额,jù'é,7
巨人,jùrén,7
巨头,jùtóu,7
巨星,jùxīng,7
巨型,jùxíng,7
剧目,jùmù,7
剧情,jùqíng,7
剧团,jùtuán,7
剧院,jùyuàn,7
剧组,jùzǔ,7
据此,jùcǐ,7
距,jù,7
锯,jù,7
聚集,jùjí,7
捐献,juānxiàn,7
卷入,juǎnrù,7
卷子,juànzi,7
决议,juéyì,7
诀别,juébié,7
诀窍,juéqiào,7
角逐,juézhú,7
绝技,juéjì,7
绝缘,juéyuán,7
绝招,juézhāo,7
崛起,juéqǐ,7
爵士,juéshì,7
倔,juè,7
军官,jūnguān,7
均衡,jūnhéng,7
俊,jùn,7
俊俏,jùnqiào,7
骏马,jùnmǎ,7
竣工,jùngōng,7
卡片,kǎpiàn,7
开办,kāibàn,7
开场,kāichǎng,7
开场白,kāichǎngbái,7
开动,kāidòng,7
开发区,kāifāqū,7
开发商,kāifāshāng,7
开工,kāigōng,7
开垦,kāikěn,7
开口,kāikǒu,7
开启,kāiqǐ,7
开枪,kāi qiāng,7
开天辟地,kāitiān-pìdì,7
开销,kāixiāo,7
开张,kāizhāng,7
凯歌,kǎigē,7
楷模,kǎimó,7
看护,kānhù,7
堪称,kānchēng,7
侃大山,kǎn dàshān,7
看得出,kàndechū,7
看热闹,kàn rènao,7
看似,kànsì,7
看台,kàntái,7
看样子,kàn yàngzi,7
看中,kànzhòng,7
看重,kànzhòng,7
抗衡,kànghéng,7
抗拒,kàngjù,7
抗生素,kàngshēngsù,7
抗争,kàngzhēng,7
考量,kǎoliáng,7
烤,kǎo,7
苛刻,kēkè,7
科幻,kēhuàn,7
科普,kēpǔ,7
壳,ké,7
可悲,kěbēi,7
可不是,kěbùshi,7
可乘之机,kěchéngzhījī,7
可耻,kěchǐ,7
可歌可泣,kěgē-kěqì,7
可贵,kěguì,7
可谓,kěwèi,7
可想而知,kěxiǎng'érzhī,7
可笑,kěxiào,7
可信,kěxìn,7
可疑,kěyí,7
克隆,kèlóng,7
刻意,kèyì,7
刻舟求剑,kèzhōu-qiújiàn,7
客房,kèfáng,7
客机,kèjī,7
客流,kèliú,7
客运,kèyùn,7
恳求,kěnqiú,7
空荡荡,kōngdàngdàng,7
空难,kōngnàn,7
空前,kōngqián,7
恐慌,kǒnghuāng,7
恐龙,kǒnglóng,7
空地,kòngdì,7
控告,kònggào,7
抠,kōu,7
口碑,kǒubēi,7
口才,kǒucái,7
口吃,kǒuchī,7
口感,kǒugǎn,7
口径,kǒujìng,7
口令,kǒulìng,7
口哨,kǒushào,7
口水,kǒushuǐ,7
口香糖,kǒuxiāngtáng,7
口罩,kǒuzhào,7
口子,kǒuzi,7
扣除,kòuchú,7
扣留,kòuliú,7
扣人心弦,kòurénxīnxián,7
扣押,kòuyā,7
哭笑不得,kūxiào-bùdé,7
窟窿,kūlong,7
苦力,kǔlì,7
苦练,kǔ liàn,7
苦难,kǔnàn,7
苦恼,kǔnǎo,7
苦笑,kǔxiào,7
苦心,kǔxīn,7
酷似,kùsì,7
夸大,kuādà,7
夸奖,kuājiǎng,7
夸夸其谈,kuākuā-qítán,7
夸耀,kuāyào,7
垮,kuǎ,7
跨国,kuàguó,7
跨越,kuàyuè,7
快捷,kuàijié,7
宽泛,kuānfàn,7
宽厚,kuānhòu,7
宽恕,kuānshù,7
宽松,kuānsōng,7
款项,kuǎnxiàng,7
狂欢,kuánghuān,7
狂欢节,kuánghuānjié,7
狂热,kuángrè,7
矿藏,kuàngcáng,7
框,kuàng,7
亏本,kuīběn,7
捆,kǔn,7
困惑,kùnhuò,7
困境,kùnjìng,7
扩,kuò,7
扩建,kuòjiàn,7
括弧,kuòhú,7
阔绰,kuòchuò,7
拉动,lādòng,7
拉拢,lālǒng,7
拉锁,lāsuǒ,7
啦啦队,lālāduì,7
腊月,làyuè,7
蜡,là,7
来宾,láibīn,7
来电,láidiàn,7
来访,láifǎng,7
来回,láihuí,7
来临,láilín,7
来龙去脉,láilóng-qùmài,7
来年,láinián,7
来源于,láiyuán yú,7
栏,lán,7
栏杆,lángān,7
蓝图,lántú,7
揽,lǎn,7
缆车,lǎnchē,7
懒得,lǎnde,7
滥用,lànyòng,7
狼,láng,7
朗诵,lǎngsòng,7
浪,làng,7
劳动力,láodònglì,7
劳累,láolèi,7
劳务,láowù,7
牢记,láojì,7
牢牢,láoláo,7
老伴儿,lǎobànr,7
老大,lǎodà,7
老汉,lǎohàn,7
老化,lǎohuà,7
老人家,lǎorenjia,7
老实说,lǎoshishuō,7
老远,lǎo yuǎn,7
老字号,lǎozìhao,7
姥爷,lǎoye,7
涝,lào,7
乐园,lèyuán,7
勒,lēi,7
雷同,léitóng,7
累积,lěijī,7
累计,lěijì,7
类别,lèibié,7
棱角,léngjiǎo,7
冷冻,lěngdòng,7
冷酷无情,lěngkù-wúqíng,7
冷门,lěngmén,7
冷漠,lěngmò,7
冷笑,lěngxiào,7
冷战,lěngzhàn,7
离谱儿,lípǔr,7
离奇,líqí,7
离职,lízhí,7
礼服,lǐfú,7
礼品,lǐpǐn,7
礼仪,lǐyí,7
理会,lǐhuì,7
理科,lǐkē,7
理念,lǐniàn,7
理事,lǐshì,7
理性,lǐxìng,7
力不从心,lìbùcóngxīn,7
力度,lìdù,7
历程,lìchéng,7
历届,lìjiè,7
历经,lìjīng,7
历时,lìshí,7
立方米,lìfāngmǐ,7
立功,lìgōng,7
励志,lìzhì,7
利率,lìlǜ,7
利索,lìsuo,7
连滚带爬,liángǔn-dàipá,7
连绵,liánmián,7
连任,liánrèn,7
连锁店,liánsuǒdiàn,7
连夜,liányè,7
怜惜,liánxī,7
帘子,liánzi,7
莲子,liánzǐ,7
联邦,liánbāng,7
联网,liánwǎng,7
廉价,liánjià,7
廉正,liánzhèng,7
廉政,liánzhèng,7
脸颊,liǎnjiá,7
炼,liàn,7
恋恋不舍,liànliàn-bùshě,7
良,liáng,7
良性,liángxìng,7
凉爽,liángshuǎng,7
两口子,liǎngkǒuzi,7
两栖,liǎngqī,7
亮点,liàngdiǎn,7
亮丽,liànglì,7
亮相,liàngxiàng,7
疗法,liáofǎ,7
疗效,liáoxiào,7
寥寥无几,liáoliáo-wújǐ,7
潦草,liáocǎo,7
了结,liǎojié,7
了却,liǎoquè,7
料到,liàodào,7
料理,liàolǐ,7
咧嘴,liězuǐ,7
劣势,lièshì,7
劣质,lièzhì,7
烈士,lièshì,7
猎犬,lièquǎn,7
猎人,lièrén,7
裂缝,lièfèng,7
裂痕,lièhén,7
拎,līn,7
邻国,línguó,7
临,lín,7
临街,línjiē,7
临近,línjìn,7
灵,líng,7
灵机一动,língjī-yīdòng,7
灵巧,língqiǎo,7
灵通,língtōng,7
零花钱,línghuāqián,7
零售,língshòu,7
领队,lǐngduì,7
领军,lǐngjūn,7
领略,lǐnglüè,7
领事,lǐngshì,7
领养,lǐngyǎng,7
溜达,liūda,7
浏览器,liúlǎnqì,7
留心,liúxīn,7
留意,liúyì,7
流畅,liúchàng,7
流程,liúchéng,7
流量,liúliàng,7
流入,liúrù,7
流失,liúshī,7
流水,liúshuǐ,7
流淌,liútǎng,7
流向,liúxiàng,7
流血,liúxuè,7
流域,liúyù,7
流转,liúzhuǎn,7
柳树,liǔshù,7
